event_id,shipment_id,device_id,latitude,longitude,temperature_c,humidity_pct,battery_level,recorded_at,raw_payload
IOT-0001257,SHP-000057,DEV-983,1.556291,105.428760,4.83,58.26,46,2026-08-29T21:17:20.247341,"{""event_id"": ""IOT-0001257"", ""temp"": 4.8295602165400835, ""lat"": 1.5562906175851063, ""lon"": 105.42875952187359}"
IOT-0001258,SHP-000281,DEV-923,32.697899,119.911951,6.47,71.61,37,2026-08-31T12:34:20.247341,"{""event_id"": ""IOT-0001258"", ""temp"": 6.47469882323329, ""lat"": 32.69789931470226, ""lon"": 119.91195050536001}"
IOT-0001259,SHP-000168,DEV-962,54.231119,8.353335,4.61,50.16,90,2026-08-31T23:14:20.247341,"{""event_id"": ""IOT-0001259"", ""temp"": 4.6060596576735495, ""lat"": 54.2311191395541, ""lon"": 8.353334798096402}"
IOT-0001260,SHP-000068,DEV-546,2.619094,104.840288,3.70,71.82,92,2026-08-31T06:50:20.247341,"{""event_id"": ""IOT-0001260"", ""temp"": 3.6956753494272068, ""lat"": 2.6190940225830914, ""lon"": 104.84028802972162}"
IOT-0001261,SHP-000335,DEV-629,36.515201,137.648562,3.71,61.57,27,2026-08-28T15:41:20.247341,"{""event_id"": ""IOT-0001261"", ""temp"": 3.712537054685674, ""lat"": 36.51520128061755, ""lon"": 137.6485621443988}"
IOT-0001262,SHP-000443,DEV-216,-32.366223,152.720809,5.34,54.66,94,2026-08-28T16:15:20.247341,"{""event_id"": ""IOT-0001262"", ""temp"": 5.337622573503554, ""lat"": -32.36622298768675, ""lon"": 152.7208089662043}"
IOT-0001263,SHP-000282,DEV-635,2.029933,105.425384,5.74,52.01,36,2026-09-01T02:42:20.247341,"{""event_id"": ""IOT-0001263"", ""temp"": 5.740215139257441, ""lat"": 2.0299334583352806, ""lon"": 105.4253844902774}"
IOT-0001264,SHP-000374,DEV-862,32.087950,-117.001558,4.44,59.11,16,2026-08-29T09:37:20.247341,"{""event_id"": ""IOT-0001264"", ""temp"": 4.435806032615586, ""lat"": 32.0879504491208, ""lon"": -117.00155843571373}"
IOT-0001265,SHP-000434,DEV-198,53.215520,8.806390,4.76,70.09,48,2026-09-01T12:37:20.247341,"{""event_id"": ""IOT-0001265"", ""temp"": 4.756096403495521, ""lat"": 53.215520315475565, ""lon"": 8.806389556379955}"
IOT-0001266,SHP-000413,DEV-253,32.054533,122.370818,3.39,45.82,18,2026-08-29T21:39:20.247341,"{""event_id"": ""IOT-0001266"", ""temp"": 3.3874376385008245, ""lat"": 32.05453254906147, ""lon"": 122.37081759988057}"
IOT-0001267,SHP-000395,DEV-217,36.260744,-117.736991,6.14,60.73,68,2026-08-28T09:21:20.247341,"{""event_id"": ""IOT-0001267"", ""temp"": 6.1361828205898785, ""lat"": 36.26074366594405, ""lon"": -117.73699065430054}"
IOT-0001268,SHP-000488,DEV-815,35.681299,-117.727851,5.71,60.20,82,2026-09-01T23:24:20.247341,"{""event_id"": ""IOT-0001268"", ""temp"": 5.709112530742361, ""lat"": 35.6812988710624, ""lon"": -117.72785095480971}"
IOT-0001269,SHP-000497,DEV-518,-35.683628,148.857446,4.59,48.11,40,2026-09-01T19:52:20.247341,"{""event_id"": ""IOT-0001269"", ""temp"": 4.585206953884292, ""lat"": -35.68362776669626, ""lon"": 148.85744644382228}"
IOT-0001270,SHP-000226,DEV-995,-22.954381,-48.411298,12.95,46.16,56,2026-08-29T18:59:20.247341,"{""event_id"": ""IOT-0001270"", ""temp"": 12.95396271413997, ""lat"": -22.95438063185092, ""lon"": -48.411297924265746}"
IOT-0001271,SHP-000160,DEV-206,27.213493,54.203324,3.61,56.05,56,2026-08-31T04:28:20.247341,"{""event_id"": ""IOT-0001271"", ""temp"": 3.6102171585777576, ""lat"": 27.21349277183447, ""lon"": 54.203324038978536}"
IOT-0001272,SHP-000147,DEV-571,31.405392,121.048649,4.00,64.80,48,2026-08-29T16:23:20.247341,"{""event_id"": ""IOT-0001272"", ""temp"": 4.001895078796089, ""lat"": 31.40539193414111, ""lon"": 121.04864858164844}"
IOT-0001273,SHP-000115,DEV-548,36.078205,139.616575,3.33,58.21,23,2026-08-30T13:31:20.247341,"{""event_id"": ""IOT-0001273"", ""temp"": 3.3317776870172593, ""lat"": 36.07820463830909, ""lon"": 139.616574656915}"
IOT-0001274,SHP-000075,DEV-624,-32.558403,153.217612,4.88,70.61,57,2026-08-29T19:46:20.247341,"{""event_id"": ""IOT-0001274"", ""temp"": 4.878504976927296, ""lat"": -32.55840275239994, ""lon"": 153.21761236335666}"
IOT-0001275,SHP-000154,DEV-908,51.908786,8.139546,5.54,68.87,21,2026-08-29T00:27:20.247341,"{""event_id"": ""IOT-0001275"", ""temp"": 5.54430252276938, ""lat"": 51.90878612955581, ""lon"": 8.139546013440109}"
IOT-0001276,SHP-000419,DEV-595,36.549247,139.153445,14.04,69.97,25,2026-08-29T04:18:20.247341,"{""event_id"": ""IOT-0001276"", ""temp"": 14.040043284901252, ""lat"": 36.54924675419651, ""lon"": 139.15344456486616}"
IOT-0001277,SHP-000312,DEV-981,35.747075,-120.624175,5.02,45.52,84,2026-08-30T08:57:20.247341,"{""event_id"": ""IOT-0001277"", ""temp"": 5.018794022193841, ""lat"": 35.74707451013453, ""lon"": -120.62417512926642}"
IOT-0001278,SHP-000184,DEV-156,49.437606,3.188214,3.21,68.16,79,2026-08-29T06:54:20.247341,"{""event_id"": ""IOT-0001278"", ""temp"": 3.2053294725485766, ""lat"": 49.43760571188642, ""lon"": 3.1882143820895887}"
IOT-0001279,SHP-000120,DEV-182,-22.656725,-48.802423,2.73,66.02,84,2026-08-30T03:56:20.247341,"{""event_id"": ""IOT-0001279"", ""temp"": 2.733065105838813, ""lat"": -22.656725448993114, ""lon"": -48.802422542078325}"
IOT-0001280,SHP-000131,DEV-905,-0.548394,104.904885,4.13,45.62,26,2026-08-31T13:33:20.247341,"{""event_id"": ""IOT-0001280"", ""temp"": 4.126718809046955, ""lat"": -0.5483938542856635, ""lon"": 104.90488494817897}"
IOT-0001281,SHP-000432,DEV-820,27.608506,54.685480,3.11,66.63,66,2026-09-01T13:57:20.247341,"{""event_id"": ""IOT-0001281"", ""temp"": 3.1077074118843475, ""lat"": 27.608505514577782, ""lon"": 54.68548015962386}"
IOT-0001282,SHP-000173,DEV-972,36.810680,137.337587,4.05,40.71,42,2026-08-30T03:31:20.247341,"{""event_id"": ""IOT-0001282"", ""temp"": 4.048505313225607, ""lat"": 36.810680062936775, ""lon"": 137.3375872721832}"
IOT-0001283,SHP-000254,DEV-837,-24.455590,-44.478701,2.83,47.70,39,2026-08-28T06:40:20.247341,"{""event_id"": ""IOT-0001283"", ""temp"": 2.8335107038924194, ""lat"": -24.455590390348448, ""lon"": -44.47870054217157}"
IOT-0001284,SHP-000165,DEV-196,43.601624,-86.619642,4.26,69.66,66,2026-08-30T09:19:20.247341,"{""event_id"": ""IOT-0001284"", ""temp"": 4.263006916997599, ""lat"": 43.601624291581224, ""lon"": -86.6196424399415}"
IOT-0001285,SHP-000351,DEV-269,-32.353767,151.984490,5.49,67.15,38,2026-08-29T21:11:20.247341,"{""event_id"": ""IOT-0001285"", ""temp"": 5.487121109098899, ""lat"": -32.35376682063261, ""lon"": 151.98448964007008}"
IOT-0001286,SHP-000199,DEV-993,33.598571,140.831415,2.18,74.51,100,2026-08-31T18:39:20.247341,"{""event_id"": ""IOT-0001286"", ""temp"": 2.1840453951541208, ""lat"": 33.598570895983656, ""lon"": 140.83141549082742}"
IOT-0001287,SHP-000128,DEV-230,34.842887,-116.333655,3.05,47.04,39,2026-09-01T04:13:20.247341,"{""event_id"": ""IOT-0001287"", ""temp"": 3.0495707410778294, ""lat"": 34.84288653948065, ""lon"": -116.33365521505411}"
IOT-0001288,SHP-000116,DEV-713,-23.286630,-45.769785,4.35,58.72,43,2026-08-28T05:08:20.247341,"{""event_id"": ""IOT-0001288"", ""temp"": 4.3498593839881705, ""lat"": -23.286629893911307, ""lon"": -45.76978529124308}"
IOT-0001289,SHP-000131,DEV-684,51.108962,12.305209,3.39,60.80,19,2026-08-30T13:28:20.247341,"{""event_id"": ""IOT-0001289"", ""temp"": 3.3927858110547655, ""lat"": 51.10896213703785, ""lon"": 12.305209288889966}"
IOT-0001290,SHP-000203,DEV-506,53.717961,12.320968,3.26,48.12,59,2026-08-28T16:22:20.247341,"{""event_id"": ""IOT-0001290"", ""temp"": 3.264248761176317, ""lat"": 53.717960908242276, ""lon"": 12.320968193789295}"
IOT-0001291,SHP-000010,DEV-131,-22.432248,-46.663423,5.84,41.56,71,2026-08-30T05:13:20.247341,"{""event_id"": ""IOT-0001291"", ""temp"": 5.835357773969683, ""lat"": -22.43224769058581, ""lon"": -46.663423428296255}"
IOT-0001292,SHP-000413,DEV-111,-33.061537,150.134383,3.56,53.59,88,2026-08-31T11:21:20.247341,"{""event_id"": ""IOT-0001292"", ""temp"": 3.561225409850733, ""lat"": -33.06153719376531, ""lon"": 150.13438329385147}"
IOT-0001293,SHP-000285,DEV-493,31.495738,122.784364,2.42,46.71,17,2026-08-31T00:26:20.247341,"{""event_id"": ""IOT-0001293"", ""temp"": 2.416033807006525, ""lat"": 31.49573781443343, ""lon"": 122.78436434518663}"
IOT-0001294,SHP-000124,DEV-930,37.493638,141.520332,3.01,62.65,33,2026-08-31T23:23:20.247341,"{""event_id"": ""IOT-0001294"", ""temp"": 3.0106262359754883, ""lat"": 37.493638130683536, ""lon"": 141.52033182242207}"
IOT-0001295,SHP-000434,DEV-436,2.342406,102.898984,2.63,56.91,40,2026-08-29T06:00:20.247341,"{""event_id"": ""IOT-0001295"", ""temp"": 2.626362660874797, ""lat"": 2.3424056591244957, ""lon"": 102.89898361315679}"
IOT-0001296,SHP-000403,DEV-128,51.597041,3.995800,3.33,73.72,100,2026-08-30T09:18:20.247341,"{""event_id"": ""IOT-0001296"", ""temp"": 3.327811785325843, ""lat"": 51.59704076325416, ""lon"": 3.995800433064405}"
IOT-0001297,SHP-000206,DEV-470,53.873258,10.868829,3.99,57.30,26,2026-09-01T13:09:20.247341,"{""event_id"": ""IOT-0001297"", ""temp"": 3.9909568627191927, ""lat"": 53.87325769083406, ""lon"": 10.86882889983361}"
IOT-0001298,SHP-000379,DEV-749,33.942619,138.602225,5.20,63.60,19,2026-08-28T12:35:20.247341,"{""event_id"": ""IOT-0001298"", ""temp"": 5.199364778472581, ""lat"": 33.942618769751846, ""lon"": 138.60222481717938}"
IOT-0001299,SHP-000449,DEV-680,34.522831,-120.119315,13.53,69.33,71,2026-08-28T23:28:20.247341,"{""event_id"": ""IOT-0001299"", ""temp"": 13.53196106506282, ""lat"": 34.522831048348834, ""lon"": -120.11931495135015}"
IOT-0001300,SHP-000367,DEV-397,27.613834,54.631999,2.19,40.89,55,2026-09-01T16:56:20.247341,"{""event_id"": ""IOT-0001300"", ""temp"": 2.1889361797644775, ""lat"": 27.613833587390342, ""lon"": 54.63199869304104}"
IOT-0001301,SHP-000115,DEV-304,24.194687,56.197005,3.47,44.53,39,2026-08-31T14:06:20.247341,"{""event_id"": ""IOT-0001301"", ""temp"": 3.4676352281158116, ""lat"": 24.194687179320233, ""lon"": 56.19700499380749}"
IOT-0001302,SHP-000415,DEV-382,36.235961,-118.263495,2.28,64.48,75,2026-09-02T00:56:20.247341,"{""event_id"": ""IOT-0001302"", ""temp"": 2.2762624597100496, ""lat"": 36.23596078791836, ""lon"": -118.26349498037499}"
IOT-0001303,SHP-000254,DEV-421,33.653314,121.946040,5.51,47.84,30,2026-08-30T02:53:20.247341,"{""event_id"": ""IOT-0001303"", ""temp"": 5.505852004442385, ""lat"": 33.65331382093218, ""lon"": 121.94604049253888}"
IOT-0001304,SHP-000348,DEV-786,2.180793,103.321879,4.42,43.31,86,2026-09-01T14:04:20.247341,"{""event_id"": ""IOT-0001304"", ""temp"": 4.417032815265337, ""lat"": 2.1807932230220572, ""lon"": 103.32187929721557}"
IOT-0001305,SHP-000238,DEV-806,36.572523,137.880642,5.22,61.51,72,2026-08-29T14:22:20.247341,"{""event_id"": ""IOT-0001305"", ""temp"": 5.217893126915583, ""lat"": 36.57252339442824, ""lon"": 137.88064221697942}"
IOT-0001306,SHP-000348,DEV-579,27.545045,55.684761,3.95,72.47,88,2026-09-01T12:05:20.247341,"{""event_id"": ""IOT-0001306"", ""temp"": 3.947679545405137, ""lat"": 27.545045077276985, ""lon"": 55.68476099200946}"
IOT-0001307,SHP-000333,DEV-310,51.681295,6.174707,5.03,48.18,70,2026-08-30T23:46:20.247341,"{""event_id"": ""IOT-0001307"", ""temp"": 5.02931555569257, ""lat"": 51.68129480132866, ""lon"": 6.174707183481347}"
IOT-0001308,SHP-000255,DEV-278,26.809054,55.194878,4.59,47.56,87,2026-08-28T21:52:20.247341,"{""event_id"": ""IOT-0001308"", ""temp"": 4.59481404312402, ""lat"": 26.80905422724229, ""lon"": 55.194877878457326}"
IOT-0001309,SHP-000087,DEV-456,27.263569,52.864569,2.45,58.36,80,2026-08-31T04:22:20.247341,"{""event_id"": ""IOT-0001309"", ""temp"": 2.449353783595583, ""lat"": 27.26356871114323, ""lon"": 52.864569151458475}"
IOT-0001310,SHP-000314,DEV-137,51.144931,5.877351,4.83,41.05,57,2026-08-28T23:14:20.247341,"{""event_id"": ""IOT-0001310"", ""temp"": 4.827251472333009, ""lat"": 51.144930789795666, ""lon"": 5.877351363543648}"
IOT-0001311,SHP-000436,DEV-755,37.952668,137.747905,3.65,46.23,56,2026-09-02T00:32:20.247341,"{""event_id"": ""IOT-0001311"", ""temp"": 3.6507024274677544, ""lat"": 37.95266795535556, ""lon"": 137.74790486166017}"
IOT-0001312,SHP-000434,DEV-878,54.645659,10.875618,3.61,45.91,52,2026-08-31T17:03:20.247341,"{""event_id"": ""IOT-0001312"", ""temp"": 3.6121127884080053, ""lat"": 54.645659108024915, ""lon"": 10.875618028467777}"
IOT-0001313,SHP-000114,DEV-526,-23.759792,-48.055787,12.55,41.85,83,2026-08-29T15:37:20.247341,"{""event_id"": ""IOT-0001313"", ""temp"": 12.549248172726841, ""lat"": -23.759791641512816, ""lon"": -48.05578660274377}"
IOT-0001314,SHP-000009,DEV-462,34.809359,140.307916,3.64,64.40,32,2026-09-01T06:15:20.247341,"{""event_id"": ""IOT-0001314"", ""temp"": 3.639684302898808, ""lat"": 34.80935894622372, ""lon"": 140.3079157613853}"
IOT-0001315,SHP-000400,DEV-215,54.594136,11.375412,2.16,51.80,20,2026-08-31T14:14:20.247341,"{""event_id"": ""IOT-0001315"", ""temp"": 2.1555850072062093, ""lat"": 54.594135938424365, ""lon"": 11.37541165650281}"
IOT-0001316,SHP-000474,DEV-414,36.778301,140.437970,4.27,54.68,51,2026-08-30T23:49:20.247341,"{""event_id"": ""IOT-0001316"", ""temp"": 4.2664441576657115, ""lat"": 36.778300778959306, ""lon"": 140.4379696899806}"
IOT-0001317,SHP-000430,DEV-693,-0.397176,104.137348,3.93,61.86,47,2026-08-28T03:13:20.247341,"{""event_id"": ""IOT-0001317"", ""temp"": 3.9325168321554473, ""lat"": -0.39717620603644965, ""lon"": 104.13734752911171}"
IOT-0001318,SHP-000207,DEV-369,54.089943,8.752821,3.06,58.42,80,2026-08-28T21:04:20.247341,"{""event_id"": ""IOT-0001318"", ""temp"": 3.056955435081033, ""lat"": 54.0899426075451, ""lon"": 8.752820573084898}"
IOT-0001319,SHP-000197,DEV-401,31.968184,120.581642,3.51,64.57,52,2026-08-31T10:44:20.247341,"{""event_id"": ""IOT-0001319"", ""temp"": 3.514681603547177, ""lat"": 31.96818393027818, ""lon"": 120.58164153072777}"
IOT-0001320,SHP-000255,DEV-589,53.759589,3.751666,6.19,51.30,35,2026-08-29T05:17:20.247341,"{""event_id"": ""IOT-0001320"", ""temp"": 6.190922796823249, ""lat"": 53.7595885699406, ""lon"": 3.7516663922164772}"
IOT-0001321,SHP-000135,DEV-787,37.150930,137.402525,2.25,62.97,30,2026-08-31T19:26:20.247341,"{""event_id"": ""IOT-0001321"", ""temp"": 2.251066174524359, ""lat"": 37.15092978043599, ""lon"": 137.40252477915504}"
IOT-0001322,SHP-000486,DEV-558,27.355332,54.362054,3.10,44.60,28,2026-09-01T13:39:20.247341,"{""event_id"": ""IOT-0001322"", ""temp"": 3.1030317596134207, ""lat"": 27.355331512648657, ""lon"": 54.362054246411454}"
IOT-0001323,SHP-000415,DEV-793,35.290232,-119.377122,3.30,62.50,41,2026-08-30T19:29:20.247341,"{""event_id"": ""IOT-0001323"", ""temp"": 3.3045425980770435, ""lat"": 35.29023201216863, ""lon"": -119.37712210656676}"
IOT-0001324,SHP-000182,DEV-301,-22.355167,-47.709952,4.75,40.74,28,2026-08-31T03:56:20.247341,"{""event_id"": ""IOT-0001324"", ""temp"": 4.751616858312422, ""lat"": -22.3551668499047, ""lon"": -47.7099521091963}"
IOT-0001325,SHP-000159,DEV-472,-22.139113,-45.353280,6.22,61.75,69,2026-08-30T23:32:20.247341,"{""event_id"": ""IOT-0001325"", ""temp"": 6.218745926692064, ""lat"": -22.139112519569014, ""lon"": -45.3532796476754}"
IOT-0001326,SHP-000128,DEV-771,40.937098,-89.578077,5.64,54.21,59,2026-08-30T10:26:20.247341,"{""event_id"": ""IOT-0001326"", ""temp"": 5.64284575718889, ""lat"": 40.93709813064363, ""lon"": -89.57807743239998}"
IOT-0001327,SHP-000397,DEV-329,35.720902,140.506657,6.49,43.95,71,2026-08-31T14:03:20.247341,"{""event_id"": ""IOT-0001327"", ""temp"": 6.490222526815401, ""lat"": 35.720902057973014, ""lon"": 140.50665700709754}"
IOT-0001328,SHP-000347,DEV-371,-24.556254,-43.847418,15.45,44.59,74,2026-08-29T19:32:20.247341,"{""event_id"": ""IOT-0001328"", ""temp"": 15.450541244484075, ""lat"": -24.556254195313034, ""lon"": -43.847418308946715}"
IOT-0001329,SHP-000346,DEV-477,-25.822080,-48.797848,5.49,70.47,91,2026-08-29T05:59:20.247341,"{""event_id"": ""IOT-0001329"", ""temp"": 5.4946905291262595, ""lat"": -25.822080045849532, ""lon"": -48.79784840215097}"
IOT-0001330,SHP-000427,DEV-536,54.383052,12.444216,3.01,66.96,54,2026-08-31T10:33:20.247341,"{""event_id"": ""IOT-0001330"", ""temp"": 3.0090169872276484, ""lat"": 54.3830522757202, ""lon"": 12.444215946905938}"
IOT-0001331,SHP-000344,DEV-696,36.310381,137.193155,2.13,49.85,92,2026-08-31T23:48:20.247341,"{""event_id"": ""IOT-0001331"", ""temp"": 2.126998986724735, ""lat"": 36.31038052137556, ""lon"": 137.19315501571288}"
IOT-0001332,SHP-000274,DEV-328,-25.673451,-48.248064,3.80,57.17,90,2026-08-30T23:19:20.247341,"{""event_id"": ""IOT-0001332"", ""temp"": 3.798523281511237, ""lat"": -25.67345147399897, ""lon"": -48.24806433883728}"
IOT-0001333,SHP-000328,DEV-150,27.543993,55.549103,3.42,50.82,63,2026-09-02T02:15:20.247341,"{""event_id"": ""IOT-0001333"", ""temp"": 3.416082142061441, ""lat"": 27.54399305911526, ""lon"": 55.54910320493954}"
IOT-0001334,SHP-000102,DEV-100,55.865885,8.819634,5.02,58.15,85,2026-09-01T15:25:20.247341,"{""event_id"": ""IOT-0001334"", ""temp"": 5.017627653849491, ""lat"": 55.865884831023564, ""lon"": 8.8196342403771}"
IOT-0001335,SHP-000313,DEV-198,35.887630,-119.609333,3.82,58.31,16,2026-08-31T12:33:20.247341,"{""event_id"": ""IOT-0001335"", ""temp"": 3.8209821261061885, ""lat"": 35.88762972637762, ""lon"": -119.60933291406737}"
IOT-0001336,SHP-000412,DEV-443,30.351812,123.335615,5.46,53.15,88,2026-08-30T03:18:20.247341,"{""event_id"": ""IOT-0001336"", ""temp"": 5.462037900827155, ""lat"": 30.351812095220332, ""lon"": 123.3356149758796}"
IOT-0001337,SHP-000242,DEV-882,36.433947,-117.665251,13.02,49.34,25,2026-08-28T16:34:20.247341,"{""event_id"": ""IOT-0001337"", ""temp"": 13.017328830248442, ""lat"": 36.433946536281326, ""lon"": -117.66525092936787}"
IOT-0001338,SHP-000149,DEV-555,40.382420,-89.945925,5.95,46.70,16,2026-08-29T01:48:20.247341,"{""event_id"": ""IOT-0001338"", ""temp"": 5.951698069842783, ""lat"": 40.38242036133489, ""lon"": -89.94592469829239}"
IOT-0001339,SHP-000203,DEV-414,32.799309,119.798330,2.44,41.57,30,2026-08-29T12:59:20.247341,"{""event_id"": ""IOT-0001339"", ""temp"": 2.436919709972617, ""lat"": 32.799309135222686, ""lon"": 119.79832985929319}"
IOT-0001340,SHP-000444,DEV-810,-32.289040,152.600714,3.97,74.15,43,2026-08-30T15:19:20.247341,"{""event_id"": ""IOT-0001340"", ""temp"": 3.9731467747783276, ""lat"": -32.2890397152562, ""lon"": 152.6007139615473}"
IOT-0001341,SHP-000123,DEV-386,-25.177532,-46.498064,2.32,60.04,32,2026-08-28T13:46:20.247341,"{""event_id"": ""IOT-0001341"", ""temp"": 2.3198557525662005, ""lat"": -25.177531911030094, ""lon"": -46.4980638743567}"
IOT-0001342,SHP-000382,DEV-521,34.421570,-117.312962,2.73,58.54,24,2026-08-30T07:41:20.247341,"{""event_id"": ""IOT-0001342"", ""temp"": 2.7272132780531493, ""lat"": 34.421570487606, ""lon"": -117.31296166234475}"
IOT-0001343,SHP-000442,DEV-384,53.577452,4.028682,15.66,54.33,37,2026-09-02T00:24:20.247341,"{""event_id"": ""IOT-0001343"", ""temp"": 15.657038851376512, ""lat"": 53.57745217371118, ""lon"": 4.028681877353099}"
IOT-0001344,SHP-000437,DEV-298,32.239940,-118.506509,3.99,64.29,44,2026-08-29T21:20:20.247341,"{""event_id"": ""IOT-0001344"", ""temp"": 3.9882594367730637, ""lat"": 32.239939648533, ""lon"": -118.50650903967643}"
IOT-0001345,SHP-000086,DEV-355,40.771589,-85.363221,2.29,73.86,32,2026-09-01T08:45:20.247341,"{""event_id"": ""IOT-0001345"", ""temp"": 2.285812410871077, ""lat"": 40.77158888104855, ""lon"": -85.36322091502308}"
IOT-0001346,SHP-000290,DEV-952,41.040150,-87.929540,5.17,40.85,65,2026-08-28T11:57:20.247341,"{""event_id"": ""IOT-0001346"", ""temp"": 5.173906958472898, ""lat"": 41.040150358572625, ""lon"": -87.92954006393961}"
IOT-0001347,SHP-000328,DEV-345,-33.834570,150.330601,3.41,57.72,48,2026-08-31T20:43:20.247341,"{""event_id"": ""IOT-0001347"", ""temp"": 3.413609408297937, ""lat"": -33.834569746421145, ""lon"": 150.3306008988656}"
IOT-0001348,SHP-000141,DEV-366,2.258807,103.712814,2.48,42.48,72,2026-08-30T20:10:20.247341,"{""event_id"": ""IOT-0001348"", ""temp"": 2.4751748978254127, ""lat"": 2.2588069566595537, ""lon"": 103.71281366035367}"
IOT-0001349,SHP-000146,DEV-534,27.385943,55.770129,5.44,47.57,27,2026-08-30T22:28:20.247341,"{""event_id"": ""IOT-0001349"", ""temp"": 5.442495206508958, ""lat"": 27.385942876106487, ""lon"": 55.77012902424118}"
IOT-0001350,SHP-000335,DEV-659,54.069903,4.668794,5.21,67.24,43,2026-08-31T07:21:20.247341,"{""event_id"": ""IOT-0001350"", ""temp"": 5.210561831872676, ""lat"": 54.06990344273093, ""lon"": 4.668794466079482}"
IOT-0001351,SHP-000344,DEV-184,0.635819,101.931941,2.44,45.38,87,2026-08-31T11:42:20.247341,"{""event_id"": ""IOT-0001351"", ""temp"": 2.440676041072448, ""lat"": 0.6358192248048589, ""lon"": 101.93194124135776}"
IOT-0001352,SHP-000246,DEV-383,40.187022,-88.062750,5.87,61.35,56,2026-08-31T18:32:20.247341,"{""event_id"": ""IOT-0001352"", ""temp"": 5.874859271914874, ""lat"": 40.187022128322354, ""lon"": -88.06275029557666}"
IOT-0001353,SHP-000311,DEV-160,-23.310006,-45.334038,4.39,73.34,81,2026-09-01T05:22:20.247341,"{""event_id"": ""IOT-0001353"", ""temp"": 4.393058477027421, ""lat"": -23.310005821108952, ""lon"": -45.334038409440936}"
IOT-0001354,SHP-000067,DEV-197,-25.474731,-44.023653,3.19,62.95,40,2026-08-30T06:52:20.247341,"{""event_id"": ""IOT-0001354"", ""temp"": 3.194231946911685, ""lat"": -25.474731331235887, ""lon"": -44.02365292622977}"
IOT-0001355,SHP-000103,DEV-393,41.372043,-85.891900,5.76,74.10,18,2026-09-01T07:37:20.247341,"{""event_id"": ""IOT-0001355"", ""temp"": 5.76269611718337, ""lat"": 41.37204251844957, ""lon"": -85.89189983828076}"
